match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3857266,43,106,FIFA World Cup,2022,2022-11-26,16:00:00.000,FI_TEAM_000028,France,FI_TEAM_000022,Denmark,2,1,Stadium 974,Szymon Marciniak
3857284,43,106,FIFA World Cup,2022,2022-11-23,13:00:00.000,FI_TEAM_000032,Germany,FI_TEAM_000041,Japan,1,2,Sheikh Khalifa International Stadium,Ivan Arcides Barton Cisneros
3857254,43,106,FIFA World Cup,2022,2022-11-22,13:00:00.000,FI_TEAM_000022,Denmark,FI_TEAM_000071,Tunisia,0,0,Education City Stadium ,César Arturo Ramos Palazuelos
3857265,43,106,FIFA World Cup,2022,2022-11-22,16:00:00.000,FI_TEAM_000044,Mexico,FI_TEAM_000054,Poland,0,0,Stadium 974,Chris Beath
3857301,43,106,FIFA World Cup,2022,2022-11-25,13:00:00.000,FI_TEAM_000056,Qatar,FI_TEAM_000061,Senegal,1,3,Al Thumama Stadium,Antonio Miguel Mateu Lahoz
3857268,43,106,FIFA World Cup,2022,2022-11-23,19:00:00.000,FI_TEAM_000007,Belgium,FI_TEAM_000012,Canada,1,0,Ahmad bin Ali Stadium,Janny Sikazwe
3857269,43,106,FIFA World Cup,2022,2022-11-28,16:00:00.000,FI_TEAM_000009,Brazil,FI_TEAM_000069,Switzerland,1,0,Stadium 974,Ivan Arcides Barton Cisneros
3869321,43,106,FIFA World Cup,2022,2022-12-09,19:00:00.000,FI_TEAM_000048,Netherlands,FI_TEAM_000004,Argentina,2,2,Lusail Stadium,Antonio Miguel Mateu Lahoz
3857292,43,106,FIFA World Cup,2022,2022-12-01,19:00:00.000,FI_TEAM_000017,Costa Rica,FI_TEAM_000032,Germany,2,4,Al Bayt Stadium,Stéphanie Frappart
3857295,43,106,FIFA World Cup,2022,2022-11-27,10:00:00.000,FI_TEAM_000041,Japan,FI_TEAM_000017,Costa Rica,0,1,Ahmad bin Ali Stadium,Michael Oliver
3869685,43,106,FIFA World Cup,2022,2022-12-18,17:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000028,France,3,3,Lusail Stadium,Szymon Marciniak
3869684,43,106,FIFA World Cup,2022,2022-12-17,17:00:00.000,FI_TEAM_000018,Croatia,FI_TEAM_000045,Morocco,2,1,Sheikh Khalifa International Stadium,Abdulrahman Ibrahim Al Jassim
3857256,43,106,FIFA World Cup,2022,2022-12-02,19:00:00.000,FI_TEAM_000062,Serbia,FI_TEAM_000069,Switzerland,2,3,Stadium 974,Fernando Andrés Rapallini
3869151,43,106,FIFA World Cup,2022,2022-12-03,21:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000005,Australia,2,1,Ahmad bin Ali Stadium,Szymon Marciniak
3857257,43,106,FIFA World Cup,2022,2022-11-30,15:00:00.000,FI_TEAM_000005,Australia,FI_TEAM_000022,Denmark,1,0,Al Janoub Stadium   ,Mustapha Ghorbal
3857258,43,106,FIFA World Cup,2022,2022-11-24,19:00:00.000,FI_TEAM_000009,Brazil,FI_TEAM_000062,Serbia,2,0,Lusail Stadium,Alireza Faghani
3857288,43,106,FIFA World Cup,2022,2022-11-26,10:00:00.000,FI_TEAM_000071,Tunisia,FI_TEAM_000005,Australia,0,1,Al Janoub Stadium   ,Daniel Siebert
3857267,43,106,FIFA World Cup,2022,2022-11-29,15:00:00.000,FI_TEAM_000023,Ecuador,FI_TEAM_000061,Senegal,1,2,Sheikh Khalifa International Stadium,Clément Turpin
3857287,43,106,FIFA World Cup,2022,2022-11-24,13:00:00.000,FI_TEAM_000075,Uruguay,FI_TEAM_000066,South Korea,0,0,Education City Stadium ,Clément Turpin
3869486,43,106,FIFA World Cup,2022,2022-12-10,17:00:00.000,FI_TEAM_000045,Morocco,FI_TEAM_000055,Portugal,1,0,Al Thumama Stadium,Facundo Tello Figueroa
3857260,43,106,FIFA World Cup,2022,2022-11-30,19:00:00.000,FI_TEAM_000059,Saudi Arabia,FI_TEAM_000044,Mexico,1,2,Lusail Stadium,Michael Oliver
3857264,43,106,FIFA World Cup,2022,2022-11-30,19:00:00.000,FI_TEAM_000054,Poland,FI_TEAM_000004,Argentina,0,2,Stadium 974,Danny Desmond Makkelie
